CLI,UTSOU,CPACK,CPRO,ETA,DDSOU,DFSOU
44447245,010235    ,      ,222,VA,2025-02-11,
44447319,EXT172    ,      ,222,VA,2025-02-11,
44447394,000530    ,      ,221,VA,2025-02-11,
44447468,010259    ,      ,201,VA,2025-02-11,
44426580,000537    ,000077,665,VA,2025-02-11,2030-01-31
44426580,000537    ,000077,210,VA,2025-02-11,2028-02-11
44426580,000537    ,000077,   ,VA,2025-02-11,
44447542,010220    ,      ,201,VA,2025-02-11,
44447617,010336    ,000077,201,VA,2025-02-11,
44447840,000530    ,      ,201,VA,2025-02-11,
44447617,010336    ,000077,665,VA,2025-02-11,2030-01-31
43690606,010296    ,      ,613,VA,2025-02-11,2025-12-20
44447617,010336    ,000077,210,VA,2025-02-11,
44447617,010336    ,000077,   ,VA,2025-02-11,
44365255,000396    ,      ,351,VA,2025-02-10,
44447988,EXT124    ,000011,222,VA,2025-02-11,
44448063,000530    ,      ,201,VA,2025-02-11,
44447988,EXT124    ,000011,201,VA,2025-02-11,
44448137,000652    ,100002,221,VA,2025-02-11,
44448137,000652    ,100002,654,VA,2025-02-11,2029-01-31
44448137,000652    ,100002,644,VA,2025-02-11,2026-02-11
44448137,000652    ,100002,212,VA,2025-02-11,
44448137,000652    ,100002,611,VA,2025-02-11,2029-02-11
44448137,000652    ,100002,217,VA,2025-02-11,
44448137,000652    ,100002,   ,VA,2025-02-11,
44448211,EXT124    ,      ,201,VA,2025-02-11,
44234726,010255    ,640004,653,VA,2025-02-11,2029-01-31
44234726,010255    ,640004,643,VA,2025-02-11,2026-02-11
44234726,010255    ,640004,   ,VA,2025-02-11,
44448286,010210    ,      ,201,VA,2025-02-11,
44448360,000554    ,      ,201,VA,2025-02-11,
44448434,000554    ,      ,201,VA,2025-02-11,
44448509,000652    ,      ,201,VA,2025-02-11,
44206777,000641    ,000011,201,VA,2025-02-11,
44448583,010286    ,000011,222,VA,2025-02-11,
44409632,000485    ,      ,221,VA,2025-02-11,
44206777,000641    ,000011,653,VA,2025-02-11,2029-01-31
44206777,000641    ,000011,643,VA,2025-02-11,2026-02-11
44206777,000641    ,000011,210,VA,2025-02-11,2035-02-11
44369864,010107    ,000022,222,VA,2025-02-11,
44369864,010107    ,000022,201,VA,2025-02-11,
44206777,000641    ,000011,213,VA,2025-02-11,
44369864,010107    ,000022,650,VA,2025-02-11,2029-01-31
44369864,010107    ,000022,640,VA,2025-02-11,2026-02-11
44206777,000641    ,000011,   ,VA,2025-02-11,
44369864,010107    ,000022,210,VA,2025-02-11,
44369864,010107    ,000022,213,VA,2025-02-11,
44369864,010107    ,000022,   ,VA,2025-02-11,
44322737,000437    ,      ,351,VA,2025-02-10,
44448657,010225    ,100002,221,VA,2025-02-11,
44448732,000554    ,      ,201,VA,2025-02-11,
44448806,EXT210    ,      ,201,VA,2025-02-11,
44448880,EXT161    ,      ,201,VA,2025-02-11,
44448955,000626    ,      ,222,VA,2025-02-11,
44320655,000603    ,      ,351,VA,2025-02-11,
44449029,000652    ,      ,222,VA,2025-02-11,
44228556,010125    ,      ,647,VA,2025-02-11,2030-01-31
44449103,010150    ,      ,201,VA,2025-02-12,
44449178,010150    ,      ,201,VA,2025-02-12,
44361762,000653    ,      ,351,VA,2025-02-07,
44449326,010150    ,      ,201,VA,2025-02-12,
44433047,000524    ,000011,653,VA,2025-02-12,2029-01-31
44433047,000524    ,000011,643,VA,2025-02-12,2026-02-12
44449401,000300    ,      ,222,VA,2025-02-12,
44433047,000524    ,000011,201,VA,2025-02-12,
44433047,000524    ,000011,210,VA,2025-02-12,
44449401,000300    ,640004,653,VA,2025-02-12,2029-01-31
44449401,000300    ,640004,643,VA,2025-02-12,2026-02-12
44449401,000300    ,640004,   ,VA,2025-02-12,
44433047,000524    ,000011,613,VA,2025-02-12,2026-02-12
44433047,000524    ,000011,213,VA,2025-02-12,
44433047,000524    ,000011,   ,VA,2025-02-12,
44449475,000652    ,000022,222,VA,2025-02-12,
44449475,000652    ,000022,201,VA,2025-02-12,
44449475,000652    ,000022,490,VA,2025-02-12,2030-02-20
44449475,000652    ,000022,650,VA,2025-02-12,2029-01-31
44449475,000652    ,000022,640,VA,2025-02-12,2026-02-12
44449475,000652    ,000022,210,VA,2025-02-12,
44449475,000652    ,000022,613,VA,2025-02-12,2030-02-12
44449475,000652    ,000022,213,VA,2025-02-12,
44449475,000652    ,000022,   ,VA,2025-02-12,
44394394,010312    ,      ,202,VA,2025-02-12,
44180240,000325    ,      ,351,VA,2025-01-31,
44389339,010110    ,      ,351,VA,2025-01-31,
44449624,000537    ,      ,201,VA,2025-02-12,
44343847,010214    ,000077,665,VA,2025-02-12,2030-01-31
44343847,010214    ,000077,210,VA,2025-02-12,
44343847,010214    ,000077,   ,VA,2025-02-12,
44449698,000554    ,100002,221,VA,2025-02-12,
44354477,010112    ,000011,222,VA,2025-02-12,
44449772,010125    ,      ,222,VA,2025-02-12,
44449772,010125    ,      ,201,VA,2025-02-12,2025-04-14
44449772,010125    ,      ,653,VA,2025-02-12,2029-01-31
44449772,010125    ,      ,643,VA,2025-02-12,2026-02-12
44449772,010125    ,      ,210,VA,2025-02-12,
44376034,010148    ,000011,490,VA,2025-02-12,2033-04-13
44449772,010125    ,      ,213,VA,2025-02-12,
44449772,010125    ,000011,   ,VA,2025-02-12,2025-04-14
44449847,010251    ,000077,201,VA,2025-02-12,
44280590,000384    ,      ,351,VA,2025-01-23,
44449847,010251    ,000077,665,VA,2025-02-12,2030-01-31
44449847,010251    ,000077,210,VA,2025-02-12,
44449847,010251    ,000077,   ,VA,2025-02-12,
44449921,010218    ,      ,201,VA,2025-02-12,
44378487,000396    ,      ,210,VA,2025-02-12,
44450144,010154    ,000011,222,VA,2025-02-12,
44450070,010210    ,      ,201,VA,2025-02-12,
44450367,010185    ,      ,201,VA,2025-02-12,
44450441,010112    ,      ,201,VA,2025-02-12,
44449252,010312    ,      ,222,VA,2025-02-12,
44450218,010182    ,000011,222,VA,2025-02-12,
44450218,010182    ,000011,201,VA,2025-02-12,
44450218,010182    ,000011,653,VA,2025-02-12,2029-01-31
44450218,010182    ,000011,643,VA,2025-02-12,2026-02-12
44450218,010182    ,000011,210,VA,2025-02-12,
44450218,010182    ,000011,213,VA,2025-02-12,
44450218,010182    ,000011,   ,VA,2025-02-12,
44450590,000636    ,100001,221,VA,2025-02-12,
44450664,EXT178    ,      ,201,VA,2025-02-12,
44394914,010284    ,000011,201,VA,2025-02-12,
44394914,010284    ,000011,653,VA,2025-02-12,2029-01-31
44394914,010284    ,000011,643,VA,2025-02-12,2026-02-12
44394914,010284    ,000011,210,VA,2025-02-12,2028-02-12
44394914,010284    ,000011,213,VA,2025-02-12,
44394914,010284    ,000011,   ,VA,2025-02-12,
44450739,010209    ,000077,201,VA,2025-02-12,
44450739,010209    ,000077,665,VA,2025-02-12,2030-01-31
44450739,010209    ,000077,210,VA,2025-02-12,
44450739,010209    ,000077,   ,VA,2025-02-12,
44420336,000630    ,      ,222,VA,2025-02-12,
44404578,010284    ,000011,201,VA,2025-02-12,
44404578,010284    ,000011,653,VA,2025-02-12,2029-01-31
44404578,010284    ,000011,643,VA,2025-02-12,2026-02-12
44404578,010284    ,000011,210,VA,2025-02-12,2028-02-12
44404578,010284    ,000011,213,VA,2025-02-12,
44404578,010284    ,000011,   ,VA,2025-02-12,
44450813,000328    ,000022,222,VA,2025-02-12,
43830055,000437    ,      ,351,VA,2025-02-12,
44450887,000534    ,      ,221,VA,2025-02-12,
44450962,000440    ,      ,222,VA,2025-02-12,
44450813,000328    ,000022,201,VA,2025-02-12,
44450813,000328    ,000022,490,VA,2025-02-12,2025-02-12
44450813,000328    ,000022,650,VA,2025-02-12,2029-01-31
44450813,000328    ,000022,640,VA,2025-02-12,2026-02-12
44450813,000328    ,000022,210,VA,2025-02-12,2035-02-12
44450813,000328    ,000022,213,VA,2025-02-12,
44450813,000328    ,000022,   ,VA,2025-02-12,
44451036,010185    ,      ,221,VA,2025-02-12,
44451110,000328    ,      ,222,VA,2025-02-12,
44451110,000328    ,      ,201,VA,2025-02-12,
44451110,000328    ,      ,490,VA,2025-02-12,2025-02-12
44451110,000328    ,      ,651,VA,2025-02-12,2025-05-09
44451110,000328    ,      ,641,VA,2025-02-12,2025-05-09
44451110,000328    ,      ,210,VA,2025-02-12,2025-05-09
44404429,010298    ,000011,201,VA,2025-02-12,
44404429,010298    ,000011,490,VA,2025-02-12,2040-03-04
44451185,010289    ,000011,201,VA,2025-02-12,
44404429,010298    ,000011,653,VA,2025-02-12,2029-01-31
44404429,010298    ,000011,210,VA,2025-02-12,
44404429,010298    ,000011,643,VA,2025-02-12,2026-02-12
44451110,000328    ,      ,213,VA,2025-02-12,2025-05-09
44451185,010289    ,000011,222,VA,2025-02-12,
44451185,010289    ,000011,653,VA,2025-02-12,2029-01-31
44451110,000328    ,000033,   ,VA,2025-02-12,2025-05-09
44451185,010289    ,000011,643,VA,2025-02-12,2026-02-12
44451185,010289    ,000011,213,VA,2025-02-12,
44451185,010289    ,000011,210,VA,2025-02-12,
44451185,010289    ,000011,   ,VA,2025-02-12,
44404429,010298    ,000011,213,VA,2025-02-12,
44404429,010298    ,000011,   ,VA,2025-02-12,
44451259,000630    ,      ,222,VA,2025-02-12,
44451333,010130    ,      ,222,VA,2025-02-12,
44451408,000537    ,      ,222,VA,2025-02-12,
44393428,000440    ,640004,653,VA,2025-02-12,2029-01-31
44393428,000440    ,640004,643,VA,2025-02-12,2026-02-12
44393428,000440    ,640004,   ,VA,2025-02-12,
44451482,000529    ,000022,222,VA,2025-02-12,
44001245,000601    ,      ,613,VA,2025-02-12,2026-02-12
44451408,000537    ,640001,650,VA,2025-02-12,2029-01-31
44451408,000537    ,640001,640,VA,2025-02-12,2026-02-12
44451408,000537    ,640001,   ,VA,2025-02-12,
44451556,EXT178    ,      ,222,VA,2025-02-12,
44451631,010219    ,      ,222,VA,2025-02-12,2025-05-02
44001245,000601    ,      ,665,VA,2025-02-12,2030-01-31
43597318,000641    ,      ,613,VA,2025-02-12,2026-02-20
44451482,000529    ,000022,650,VA,2025-02-12,2029-01-31
44451482,000529    ,000022,640,VA,2025-02-12,2026-02-12
44451482,000529    ,640001,   ,VA,2025-02-12,2025-05-08
44400043,010235    ,640001,650,VA,2025-02-12,2029-01-31
44400043,010235    ,640001,640,VA,2025-02-12,2026-02-12
44400043,010235    ,640001,   ,VA,2025-02-12,
44451779,000249    ,000077,201,VA,2025-02-12,
44394766,000656    ,100001,650,VA,2025-02-12,2029-01-31
44394766,000656    ,100001,640,VA,2025-02-12,2026-02-12
44394766,000656    ,100001,212,VA,2025-02-12,2030-12-31
44394766,000656    ,100001,611,VA,2025-02-12,2025-02-13
44394766,000656    ,100001,217,VA,2025-02-12,
44394766,000656    ,100001,   ,VA,2025-02-12,
44451854,010286    ,      ,222,VA,2025-02-12,
44451928,EXT167    ,      ,222,VA,2025-02-12,
44452002,010123    ,      ,222,VA,2025-02-12,
44452077,010303    ,      ,222,VA,2025-02-12,
44452077,010303    ,      ,201,VA,2025-02-12,2025-04-14
44452077,010303    ,      ,653,VA,2025-02-12,2029-01-31
44452077,010303    ,      ,643,VA,2025-02-12,2026-02-12
44451705,000530    ,      ,201,VA,2025-02-12,
44452077,010303    ,      ,210,VA,2025-02-12,2025-04-14
44452077,010303    ,      ,613,VA,2025-02-12,2026-02-12
44452151,000554    ,      ,222,VA,2025-02-12,2025-03-24
44452077,010303    ,      ,213,VA,2025-02-12,
44452077,010303    ,000011,   ,VA,2025-02-12,2025-04-14
44098919,010231    ,      ,613,VA,2025-02-12,2026-02-12
44452300,000562    ,100001,221,VA,2025-02-12,
43652324,010231    ,000011,201,VA,2025-02-12,
43652324,010231    ,000011,653,VA,2025-02-12,2029-01-31
43652324,010231    ,000011,643,VA,2025-02-12,2026-02-12
43652324,010231    ,000011,210,VA,2025-02-12,
43652324,010231    ,000011,613,VA,2025-02-12,2025-02-12
43652324,010231    ,000011,213,VA,2025-02-12,
43652324,010231    ,000011,   ,VA,2025-02-12,
43744349,000436    ,      ,613,VA,2025-02-12,2026-02-12
43950624,000485    ,      ,613,VA,2025-02-12,2025-03-12
44452374,000641    ,      ,222,VA,2025-02-12,
43652324,010231    ,      ,613,VA,2025-02-12,2026-02-12
44452374,000641    ,      ,653,VA,2025-02-12,2025-02-27
44452374,000641    ,      ,643,VA,2025-02-12,2025-02-27
44452374,000641    ,640004,   ,VA,2025-02-12,2025-02-27
44452448,000610    ,000011,222,VA,2025-02-12,
44452448,000610    ,000011,201,VA,2025-02-12,
44452448,000610    ,000011,653,VA,2025-02-12,2029-01-31
44452448,000610    ,000011,643,VA,2025-02-12,2026-02-12
44452448,000610    ,000011,210,VA,2025-02-12,
44452448,000610    ,000011,213,VA,2025-02-12,
44452448,000610    ,000011,   ,VA,2025-02-12,
44452523,000657    ,000011,222,VA,2025-02-13,
44452597,000594    ,      ,221,VA,2025-02-13,
43997305,000507    ,      ,548,VA,2025-02-12,
44452671,010123    ,000077,201,VA,2025-02-13,
44452746,EXT210    ,      ,201,VA,2025-02-13,
44452894,000633    ,000011,222,VA,2025-02-13,
44452894,000633    ,000011,201,VA,2025-02-13,
44452894,000633    ,000011,490,VA,2025-02-13,2025-02-13
44452894,000633    ,000011,653,VA,2025-02-13,2029-01-31
44452820,000485    ,      ,222,VA,2025-02-13,
44452894,000633    ,000011,643,VA,2025-02-13,2026-02-13
44452894,000633    ,000011,210,VA,2025-02-13,
44452894,000633    ,000011,613,VA,2025-02-13,2025-02-13
44452894,000633    ,000011,213,VA,2025-02-13,
44452894,000633    ,000011,   ,VA,2025-02-13,
44452969,010313    ,      ,201,VA,2025-02-13,
44453043,010112    ,      ,201,VA,2025-02-13,
44453117,010262    ,      ,201,VA,2025-02-13,
44453117,010262    ,      ,222,VA,2025-02-13,
44453192,010154    ,      ,222,VA,2025-02-13,
44453266,EXT210    ,100002,221,VA,2025-02-13,
44346375,000534    ,000011,222,VA,2025-02-13,
44391867,010099    ,000011,613,VA,2025-02-13,2026-02-13
44453266,EXT210    ,100002,654,VA,2025-02-13,2029-01-31
44453266,EXT210    ,100002,644,VA,2025-02-13,2026-02-13
44453266,EXT210    ,100002,212,VA,2025-02-13,
44453266,EXT210    ,100002,   ,VA,2025-02-13,
44453340,000464    ,      ,222,VA,2025-02-13,
44453415,000652    ,      ,222,VA,2025-02-13,
44453489,010253    ,      ,222,VA,2025-02-13,
44453489,010253    ,640004,643,VA,2025-02-13,2026-02-13
44453489,010253    ,640004,653,VA,2025-02-13,2029-01-31
44238963,010210    ,000011,201,VA,2025-02-13,
44453489,010253    ,640004,   ,VA,2025-02-13,
44453489,010253    ,      ,210,VA,2025-02-13,
44238963,010210    ,000011,653,VA,2025-02-13,2029-01-31
44238963,010210    ,000011,643,VA,2025-02-13,2026-02-13
44238963,010210    ,000011,210,VA,2025-02-13,2000-02-13
44238963,010210    ,000011,213,VA,2025-02-13,
44238963,010210    ,000011,   ,VA,2025-02-13,
44447765,010225    ,      ,201,VA,2025-02-13,
44453563,000633    ,      ,201,VA,2025-02-13,
44453638,010209    ,      ,201,VA,2025-02-13,2025-02-26
44264980,000439    ,      ,222,VA,2025-02-13,
44346746,000296    ,000077,665,VA,2025-02-13,2030-01-31
44441150,000328    ,000022,222,VA,2025-02-13,
44346746,000296    ,000077,210,VA,2025-02-13,
44453712,000633    ,      ,201,VA,2025-02-13,
44346746,000296    ,000077,   ,VA,2025-02-13,
44453861,010348    ,      ,201,VA,2025-02-13,
44453786,000633    ,      ,201,VA,2025-02-13,
44453935,010312    ,      ,221,VA,2025-02-13,
44204175,010107    ,      ,613,VA,2025-02-13,2026-02-13
44454084,010218    ,100002,221,VA,2025-02-13,
44454084,010218    ,      ,221,VA,2025-02-13,
44454084,010218    ,      ,221,VA,2025-02-13,
44454009,000538    ,      ,201,VA,2025-02-13,
44421154,000459    ,000022,222,VA,2025-02-13,
44421154,000459    ,000022,650,VA,2025-02-13,2029-01-31
44421154,000459    ,000022,640,VA,2025-02-13,2026-02-13
44421154,000459    ,000022,210,VA,2025-02-13,
44383690,000396    ,      ,212,VA,2025-02-13,
44421154,000459    ,000022,213,VA,2025-02-13,
44421154,000459    ,000022,   ,VA,2025-02-13,
44420708,000459    ,000022,222,VA,2025-02-13,
44420708,000459    ,000022,650,VA,2025-02-13,2029-01-31
44420708,000459    ,000022,210,VA,2025-02-13,
44420708,000459    ,000022,640,VA,2025-02-13,2026-02-13
44420708,000459    ,000022,213,VA,2025-02-13,
44420708,000459    ,000022,   ,VA,2025-02-13,
44434831,010296    ,      ,202,VA,2025-02-13,
44212203,000391    ,      ,351,VA,2025-01-29,
44454158,000552    ,000011,222,VA,2025-02-13,
44454307,000459    ,000022,201,VA,2025-02-13,
44454232,010246    ,000033,222,VA,2025-02-13,
43814148,000703    ,000011,613,VA,2025-02-13,2025-02-13
44454232,010246    ,000033,201,VA,2025-02-13,
44454381,010123    ,000022,222,VA,2025-02-13,
44454232,010246    ,000033,651,VA,2025-02-13,2029-01-31
44454232,010246    ,000033,210,VA,2025-02-13,
44454232,010246    ,000033,641,VA,2025-02-13,2026-02-13
44447691,010225    ,      ,201,VA,2025-02-13,
44454232,010246    ,000033,213,VA,2025-02-13,
44454232,010246    ,000033,   ,VA,2025-02-13,
44318574,010177    ,      ,613,VA,2025-02-13,2026-02-13
44448657,010225    ,100002,654,VA,2025-02-13,2029-01-31
44448657,010225    ,100002,644,VA,2025-02-13,2026-02-13
44448657,010225    ,100002,212,VA,2025-02-13,
44448657,010225    ,100002,   ,VA,2025-02-13,
44113042,010179    ,      ,613,VA,2025-02-13,2026-02-13
44454455,010302    ,      ,201,VA,2025-02-13,
44454530,000534    ,      ,201,VA,2025-02-13,
44431412,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44431709,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44430520,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44429554,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44430074,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44431263,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44436318,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44433345,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44431486,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44433568,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44433791,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44438548,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44438697,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44436690,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44432155,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44448211,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44430446,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44433419,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44433122,EXT124    ,      ,665,VA,2025-02-13,2025-03-10
44432973,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44438176,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44438325,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44432824,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44432453,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44439440,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44430371,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44439589,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44439663,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44436467,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44438474,EXT124    ,      ,665,VA,2025-02-13,2030-01-31
44416843,000436    ,000011,653,VA,2025-02-13,2029-01-31
44416843,000436    ,000011,201,VA,2025-02-13,
44416843,000436    ,000011,643,VA,2025-02-13,2026-02-13
44454604,000439    ,000011,222,VA,2025-02-13,
44416843,000436    ,000011,210,VA,2025-02-13,
44454604,000439    ,000011,201,VA,2025-02-13,
44454604,000439    ,000011,653,VA,2025-02-13,2029-01-31
44430669,EXT124    ,000011,210,VA,2025-02-13,
44454604,000439    ,000011,643,VA,2025-02-13,2026-02-13
44416843,000436    ,000011,213,VA,2025-02-13,
44416843,000436    ,000011,   ,VA,2025-02-13,
44454604,000439    ,000011,210,VA,2025-02-13,
44454604,000439    ,000011,213,VA,2025-02-13,
44454604,000439    ,000011,   ,VA,2025-02-13,
44430669,EXT124    ,      ,653,VA,2025-02-13,2025-03-12
44430669,EXT124    ,      ,490,VA,2025-02-13,2025-03-14
44430669,EXT124    ,000011,643,VA,2025-02-13,2026-02-13
44430669,EXT124    ,000011,213,VA,2025-02-13,
44256506,010296    ,100002,654,VA,2025-02-13,2029-01-31
44430669,EXT124    ,000011,   ,VA,2025-02-13,
44256506,010296    ,100002,644,VA,2025-02-13,2026-02-13
44256506,010296    ,100002,212,VA,2025-02-13,
44256506,010296    ,100002,217,VA,2025-02-13,
44256506,010296    ,100002,   ,VA,2025-02-13,
44432676,EXT124    ,000011,490,VA,2025-02-13,2025-03-14
44432676,EXT124    ,000011,653,VA,2025-02-13,2029-01-31
44432676,EXT124    ,000011,643,VA,2025-02-13,2026-02-13
44432676,EXT124    ,000011,210,VA,2025-02-13,
44432676,EXT124    ,000011,213,VA,2025-02-13,
44432676,EXT124    ,000011,   ,VA,2025-02-13,
44434014,EXT124    ,      ,490,VA,2025-02-13,2025-03-14
44434014,EXT124    ,      ,653,VA,2025-02-13,2025-03-12
44434014,EXT124    ,      ,643,VA,2025-02-13,2025-05-06
44434014,EXT124    ,      ,210,VA,2025-02-13,2025-05-06
44434014,EXT124    ,      ,213,VA,2025-02-13,2025-05-06
44434014,EXT124    ,000011,   ,VA,2025-02-13,2025-05-06
44436095,EXT124    ,000011,490,VA,2025-02-13,2025-03-14
44454678,000641    ,      ,222,VA,2025-02-13,
44436095,EXT124    ,000011,653,VA,2025-02-13,2029-01-31
