CLI,SEXT,DNA,AGE,TCLI,GES,DOU,UTIC,age,client_seniority_days,age_group,total_products,active_products,active_products_ratio,avg_product_duration,std_product_duration,max_product_duration,unique_packs,total_accounts,closed_accounts,closed_accounts_ratio,unique_account_types,Segment Client,Actif/Inactif,District
44388447,F,1997-01-11,3333,1,333,2025-01-28,010148    ,28.514715947980836,171,25-35,4.0,5.0,1.0,1595.6666666666667,1319.5413344542615,2989.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44388447,F,1997-01-11,3333,1,333,2025-01-28,010148    ,28.514715947980836,171,25-35,4.0,5.0,1.0,1595.6666666666667,1319.5413344542615,2989.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Centre
44388522,F,1978-03-30,2828,1,280,2025-01-28,EXT172    ,47.30184804928131,171,45-55,6.0,7.0,1.0,899.0,755.1900423072327,1433.0,1.0,2.0,0.0,0.0,2.0,PREMIUMS ELITE,ACTIF,District Grand Sud
44388522,F,1978-03-30,2828,1,280,2025-01-28,EXT172    ,47.30184804928131,171,45-55,6.0,7.0,1.0,899.0,755.1900423072327,1433.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44388596,M,2000-05-07,3131,1,311,2025-01-28,000653    ,25.196440793976727,171,25-35,8.0,9.0,1.0,2288.0,3417.854980344641,7330.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44388596,M,2000-05-07,3131,1,311,2025-01-28,000653    ,25.196440793976727,171,25-35,8.0,9.0,1.0,2288.0,3417.854980344641,7330.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44388670,F,2009-07-07,2121,1,213,2025-01-28,000475    ,16.030116358658454,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44388745,F,1985-05-21,2020,1,200,2025-01-28,010284    ,40.158795345653665,171,35-45,6.0,7.0,1.0,909.5,770.0392847121502,1454.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44388819,F,2023-06-09,3232,1,322,2025-01-28,000652    ,2.108145106091718,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44388819,F,2023-06-09,3232,1,322,2025-01-28,000652    ,2.108145106091718,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Tunis Sud
44388893,F,2072-02-15,1111,1,112,2025-01-28,010202    ,-46.57905544147844,171,,3.0,4.0,1.0,1096.0,992.7779207859127,1798.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44388968,M,2070-07-09,1919,1,192,2025-01-28,000462    ,-44.97467488021903,171,,8.0,9.0,1.0,821.75,541.4101187331713,1451.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Grand Sud
44389042,M,1984-04-09,1414,1,141,2025-01-28,010247    ,41.27310061601643,171,35-45,8.0,9.0,1.0,1210.6666666666667,754.7650848663664,1816.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Grand Sud
44389116,F,1987-09-10,202,1,22,2025-01-28,010130    ,37.85352498288843,171,35-45,3.0,4.0,1.0,907.5,767.2108575874041,1450.0,2.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Grand Sud
44389191,M,1993-07-17,0,1,5,2025-01-28,010246    ,32.002737850787135,171,25-35,8.0,10.0,1.0,598.5,610.3389768535733,1438.0,3.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Grand Sud
44389265,M,1983-09-01,3232,1,322,2025-01-28,000652    ,41.87816563997262,171,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Grand Sud
44389265,M,1983-09-01,3232,1,322,2025-01-28,000652    ,41.87816563997262,171,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
44389339,M,2072-08-29,2727,1,270,2025-01-28,010214    ,-47.115674195756334,171,,7.0,8.0,1.0,899.0,755.1900423072327,1433.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Grand Sud
44389339,M,2072-08-29,2727,1,270,2025-01-28,010214    ,-47.115674195756334,171,,7.0,8.0,1.0,899.0,755.1900423072327,1433.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Centre
44389414,M,1983-02-04,3636,1,361,2025-01-28,000459    ,42.450376454483234,171,35-45,8.0,9.0,1.0,721.0,616.6100874945204,1433.0,2.0,8.0,0.0,0.0,3.0,JUNIOR,NON AFFECTE,District Grand Sud
44389414,M,1983-02-04,3636,1,361,2025-01-28,000459    ,42.450376454483234,171,35-45,8.0,9.0,1.0,721.0,616.6100874945204,1433.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sahel
44389488,F,1975-03-09,3131,1,311,2025-01-28,000653    ,50.36002737850787,171,45-55,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44389488,F,1975-03-09,3131,1,311,2025-01-28,000653    ,50.36002737850787,171,45-55,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44389562,M,1987-10-11,3232,1,321,2025-01-28,000485    ,37.76865160848734,171,35-45,1.0,1.0,1.0,65.0,0.0,65.0,1.0,1.0,1.0,1.0,1.0,ADULTES HAUTE GAMME,INACTIF,District Grand Sud
44389562,M,1987-10-11,3232,1,321,2025-01-28,000485    ,37.76865160848734,171,35-45,1.0,1.0,1.0,65.0,0.0,65.0,1.0,1.0,1.0,1.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
44389637,F,1980-04-12,909,1,90,2025-01-28,000439    ,45.26488706365503,171,45-55,6.0,7.0,1.0,899.0,755.1900423072327,1433.0,1.0,2.0,0.0,0.0,2.0,ADULTES CLASSE MOYENNE,INACTIF,District Grand Sud
44389711,F,1986-08-09,1313,1,130,2025-01-28,000584    ,38.940451745379875,171,35-45,3.0,4.0,1.0,1799.0,0.0,1799.0,1.0,1.0,0.0,0.0,1.0,PREMIUMS FIRST,ACTIF,District Grand Sud
44389785, ,,1212,3,123,2025-01-28,010150    ,0.0,171,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44389860,F,1988-10-23,2222,1,223,2025-01-28,000249    ,36.733744010951405,171,35-45,6.0,7.0,1.0,73.0,0.0,73.0,2.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Grand Sud
44389934,F,2017-01-04,3131,1,311,2025-01-28,010241    ,8.53388090349076,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Grand Sud
44389934,F,2017-01-04,3131,1,311,2025-01-28,010241    ,8.53388090349076,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Nord Ouest
44390008,M,2015-05-21,3131,1,311,2025-01-28,010241    ,10.160164271047227,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390008,M,2015-05-21,3131,1,311,2025-01-28,010241    ,10.160164271047227,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Nord Ouest
44390083,F,1995-01-19,1616,1,160,2025-01-28,000352    ,30.494182067077343,171,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390157,M,1985-12-18,3636,1,361,2025-01-28,000459    ,39.58110882956879,171,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44390157,M,1985-12-18,3636,1,361,2025-01-28,000459    ,39.58110882956879,171,35-45,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sahel
44390231,M,1988-08-20,1717,1,171,2025-01-28,000603    ,36.90896646132786,171,35-45,3.0,4.0,1.0,1798.0,0.0,1798.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390306,M,1979-01-01,3131,1,312,2025-01-28,010107    ,46.54346338124572,171,45-55,6.0,7.0,1.0,911.5,772.8677118368964,1458.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390306,M,1979-01-01,3131,1,312,2025-01-28,010107    ,46.54346338124572,171,45-55,6.0,7.0,1.0,911.5,772.8677118368964,1458.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44390380,M,2002-01-26,1818,1,182,2025-01-28,000537    ,23.474332648870636,171,<25,3.0,4.0,1.0,1816.0,0.0,1816.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44390454,F,1997-06-21,3131,1,311,2025-01-28,010222    ,28.073921971252567,171,25-35,8.0,9.0,1.0,1385.5,1662.8893529035538,3713.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390454,F,1997-06-21,3131,1,311,2025-01-28,010222    ,28.073921971252567,171,25-35,8.0,9.0,1.0,1385.5,1662.8893529035538,3713.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44390529,M,1998-08-20,1616,1,160,2025-01-28,000352    ,26.910335386721425,171,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,PREMIUMS FIRST,ACTIF,District Grand Sud
44390603,M,2072-05-01,2222,1,220,2025-01-28,EXT210    ,-46.78713210130048,171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390677,F,2001-06-30,1818,1,182,2025-01-28,000537    ,24.04928131416838,171,<25,3.0,4.0,1.0,1816.0,0.0,1816.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Grand Sud
44390752,M,2004-04-24,1111,1,112,2025-01-28,010202    ,21.232032854209447,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Grand Sud
44390826,M,1976-11-09,1818,1,182,2025-01-28,000537    ,48.68720054757016,171,45-55,3.0,4.0,1.0,1816.0,0.0,1816.0,1.0,1.0,0.0,0.0,1.0,JEUNES ADULTES,ACTIF,District Grand Sud
44390900,M,2063-11-22,1616,1,160,2025-01-28,000352    ,-38.34633812457221,171,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44390975,M,2002-11-09,1111,1,112,2025-01-28,010202    ,22.688569472963724,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391049, ,,2222,2,220,2025-01-28,EXT210    ,0.0,171,,4.0,5.0,1.0,899.0,755.1900423072327,1433.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44391123,F,1991-05-16,404,1,42,2025-01-28,000464    ,34.17385352498289,171,25-35,6.0,7.0,1.0,902.5,760.1397897755386,1440.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44391198,M,1991-09-09,3030,1,304,2025-01-28,000610    ,33.856262833675565,171,25-35,6.0,7.0,1.0,928.5,796.909342397239,1492.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44391198,M,1991-09-09,3030,1,304,2025-01-28,000610    ,33.856262833675565,171,25-35,6.0,7.0,1.0,928.5,796.909342397239,1492.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Sud
44391272,M,2001-07-28,1111,1,111,2025-01-28,010125    ,23.972621492128678,171,<25,7.0,8.0,1.0,187.33333333333334,138.39605003997283,367.0,2.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44391346,M,2004-04-19,1818,1,182,2025-01-28,000537    ,21.245722108145106,171,<25,3.0,4.0,1.0,1457.5,512.652416360247,1820.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391421,F,1991-01-24,1111,1,111,2025-01-28,010125    ,34.48049281314169,171,25-35,6.0,7.0,1.0,487.5,644.8878455462882,1433.0,2.0,2.0,1.0,0.5,2.0,ADULTES HAUTE GAMME,ACTIF,District Grand Sud
44391495,F,1990-04-07,404,1,43,2025-01-28,000601    ,35.279945242984255,171,35-45,6.0,7.0,1.0,909.5,770.0392847121502,1454.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391569,M,2004-08-03,1111,1,111,2025-01-28,010125    ,20.955509924709105,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Grand Sud
44391644,F,2073-02-20,1111,1,113,2025-01-28,000452    ,-47.59479808350445,171,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391718,M,2005-10-09,1111,1,113,2025-01-28,000452    ,19.772758384668034,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391792,F,1991-10-08,2222,1,223,2025-01-28,000249    ,33.776865160848736,171,25-35,6.0,7.0,1.0,899.0,755.1900423072327,1433.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391867,M,2074-11-06,1616,1,163,2025-01-28,010099    ,-49.30321697467488,171,,7.0,8.0,1.0,721.0,616.6100874945204,1433.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44391941,M,2004-10-14,1212,1,121,2025-01-28,010106    ,20.758384668035593,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392015,M,2004-10-30,1111,1,113,2025-01-28,000452    ,20.71457905544148,171,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44392090,F,2068-12-09,1111,1,113,2025-01-28,000452    ,-43.39493497604381,171,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44392164,F,1992-10-17,2222,1,220,2025-01-28,EXT210    ,32.7501711156742,171,25-35,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392238,F,1985-12-26,3131,1,312,2025-01-28,010237    ,39.559206023271734,171,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392238,F,1985-12-26,3131,1,312,2025-01-28,010237    ,39.559206023271734,171,35-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44392313,F,2000-05-24,101,1,11,2025-01-29,000300    ,25.149897330595483,170,25-35,3.0,4.0,1.0,898.5,754.4829355260462,1432.0,2.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Grand Sud
44392387,F,2000-01-04,101,1,11,2025-01-29,000300    ,25.53593429158111,170,25-35,3.0,4.0,1.0,898.5,754.4829355260462,1432.0,2.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Grand Sud
44392461,M,1995-02-03,2626,1,260,2025-01-29,010289    ,30.45311430527036,170,25-35,3.0,4.0,1.0,1797.0,0.0,1797.0,1.0,1.0,0.0,0.0,1.0,ADULTES CLASSE MOYENNE,ACTIF,District Grand Sud
44392461,M,1995-02-03,2626,1,260,2025-01-29,010289    ,30.45311430527036,170,25-35,3.0,4.0,1.0,1797.0,0.0,1797.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44392536,F,2003-08-26,2222,1,220,2025-01-29,EXT210    ,21.894592744695416,170,<25,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392610,F,2002-08-14,101,1,11,2025-01-29,000300    ,22.926762491444215,170,<25,3.0,4.0,1.0,898.5,754.4829355260462,1432.0,2.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392684,M,1993-11-25,1414,1,142,2025-01-29,000440    ,31.644079397672826,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44392759,F,1993-02-24,3434,1,340,2025-01-29,010348    ,32.394250513347025,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NON AFFECTE,NON AFFECTE,District Grand Sud
44392759,F,1993-02-24,3434,1,340,2025-01-29,010348    ,32.394250513347025,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Tunis Nord
44392833,F,2000-03-30,1313,1,131,2025-01-29,010333    ,25.300479123887747,170,25-35,3.0,4.0,1.0,1797.0,0.0,1797.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392907,M,1977-01-17,2121,1,210,2025-01-29,010231    ,48.498288843258045,170,45-55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44392982, ,,2121,3,211,2025-01-29,000554    ,0.0,170,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44393056,F,1996-01-03,1515,1,152,2025-01-29,010312    ,29.53867214236824,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44393130,F,2005-12-24,1616,1,160,2025-01-29,EXT226    ,19.564681724845997,170,<25,7.0,8.0,1.0,2639.6666666666665,3017.67747337805,6063.0,1.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Grand Sud
44393205,M,1997-06-27,3636,1,360,2025-01-29,010336    ,28.057494866529773,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44393205,M,1997-06-27,3636,1,360,2025-01-29,010336    ,28.057494866529773,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sahel
44393279,M,1998-09-28,2626,1,260,2025-01-29,010289    ,26.803559206023273,170,25-35,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Grand Sud
44393279,M,1998-09-28,2626,1,260,2025-01-29,010289    ,26.803559206023273,170,25-35,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44393353,F,2053-10-10,1818,1,183,2025-01-29,000530    ,-28.229979466119097,170,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44393428, ,,1414,3,142,2025-01-29,000440    ,0.0,170,,3.0,4.0,1.0,907.0,766.5037508062176,1449.0,2.0,3.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44393502,F,1978-02-21,3636,1,361,2025-01-29,000459    ,47.403148528405204,170,45-55,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44393502,F,1978-02-21,3636,1,361,2025-01-29,000459    ,47.403148528405204,170,45-55,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sahel
44393576,F,2001-06-11,3131,1,311,2025-01-29,010237    ,24.10130047912389,170,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44393576,F,2001-06-11,3131,1,311,2025-01-29,010237    ,24.10130047912389,170,<25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Nord Ouest
44393651,M,1994-12-12,1414,1,141,2025-01-29,010116    ,30.598220396988363,170,25-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44393725,F,2065-12-22,202,1,24,2025-01-29,010251    ,-40.42984257357974,170,,3.0,4.0,1.0,899.5,755.8971490884193,1434.0,2.0,1.0,0.0,0.0,1.0,ADULTES HAUTE GAMME,ACTIF,District Grand Sud
44393799,M,1976-12-07,3636,1,361,2025-01-29,000459    ,48.610540725530456,170,45-55,10.0,10.0,0.9090909090909091,900.0,617.7669463478926,1437.0,2.0,8.0,0.0,0.0,3.0,ADULTES CLASSE MOYENNE,ACTIF,District Grand Sud
44393799,M,1976-12-07,3636,1,361,2025-01-29,000459    ,48.610540725530456,170,45-55,10.0,10.0,0.9090909090909091,900.0,617.7669463478926,1437.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sahel
44393874,F,2003-07-22,2222,1,225,2025-01-29,000527    ,21.99041752224504,170,<25,6.0,7.0,1.0,69.0,0.0,69.0,2.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44393948,F,1987-04-01,2222,1,220,2025-01-29,EXT210    ,38.29705681040383,170,35-45,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES CLASSE MOYENNE,ACTIF,District Grand Sud
44394022,F,1977-05-02,0,1,2,2025-01-29,010182    ,48.21081451060917,170,45-55,3.0,4.0,1.0,1797.0,0.0,1797.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394097,F,1987-01-25,2222,1,220,2025-01-29,EXT210    ,38.47775496235455,170,35-45,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES CLASSE MOYENNE,ACTIF,District Grand Sud
44394171,M,1997-05-16,2424,1,244,2025-01-29,010244    ,28.17248459958932,170,25-35,7.0,8.0,1.0,2444.0,2720.5221925211345,5523.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44394245,F,2002-08-29,1111,1,112,2025-01-29,010202    ,22.885694729637233,170,<25,3.0,4.0,1.0,1797.0,0.0,1797.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,ACTIF,District Grand Sud
44394320,F,2005-02-24,2222,1,225,2025-01-29,000527    ,20.39425051334702,170,<25,7.0,8.0,1.0,610.0,730.9712716653097,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394394,F,2062-12-28,1515,1,153,2025-01-29,010312    ,-37.445585215605746,170,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394468,F,1992-10-17,707,1,73,2025-01-29,010151    ,32.7501711156742,170,25-35,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,JEUNES ADULTES,INACTIF,District Grand Sud
44394543,F,2002-10-06,2222,1,220,2025-01-29,EXT210    ,22.781656399726216,170,<25,6.0,7.0,1.0,898.5,754.4829355260462,1432.0,1.0,2.0,0.0,0.0,2.0,JUNIOR,NON AFFECTE,District Grand Sud
44394617,M,1995-08-04,1818,1,183,2025-01-29,000530    ,29.95482546201232,170,25-35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,JUNIOR,NON AFFECTE,District Grand Sud
44394691,M,1994-06-23,1212,1,123,2025-01-29,010150    ,31.069130732375086,170,25-35,6.0,7.0,1.0,899.0,755.1900423072327,1433.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394766, ,,3333,3,331,2025-01-29,000656    ,0.0,170,,6.0,7.0,1.0,990.75,986.6422435040305,2148.0,1.0,1.0,0.0,0.0,1.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394766, ,,3333,3,331,2025-01-29,000656    ,0.0,170,,6.0,7.0,1.0,990.75,986.6422435040305,2148.0,1.0,1.0,0.0,0.0,1.0,TRES PETITE ENTREPRISE,INACTIF,District Grand Centre
44394840,F,2069-06-25,1616,1,160,2025-01-29,EXT226    ,-43.937029431895965,170,,7.0,8.0,1.0,366.6666666666667,577.8382703375285,1522.0,2.0,2.0,1.0,0.5,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394914,F,1992-11-29,2020,1,200,2025-01-29,010284    ,32.63244353182751,170,25-35,7.0,8.0,1.0,969.6666666666666,552.7615519673318,1449.0,2.0,8.0,0.0,0.0,3.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44394989,F,1976-06-17,2121,1,211,2025-01-29,000554    ,49.08418891170431,170,45-55,8.0,9.0,1.0,542.25,617.886383838755,1432.0,1.0,2.0,0.0,0.0,2.0,ADULTES GRAND PUBLIC,INACTIF,District Grand Sud
44395063,M,2048-11-17,1818,1,181,2025-01-29,000371    ,-23.3347022587269,170,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR,NON AFFECTE,District Grand Sud
